,game_id,a_team_id,team_id,a_price,h_price,is_home,wl,season_year,player_1,player_2,player_3,player_4,player_5,player_6,team_id_a,player_1_a,player_2_a,player_3_a,player_4_a,player_5_a,player_6_a,season_num
2985,20800275,1610612759,1610612743,2.55,1.5714285714285714,t,0,2008,Carmelo Anthony,Chauncey Billups,Nene,Kenyon Martin,JR Smith,Linas Kleiza,1610612759,Tim Duncan,Tony Parker,Bruce Bowen,Manu Ginobili,Roger Mason Jr.,Matt Bonner,0.1111111111111111
4094,21200016,1610612743,1610612753,1.4,3.1,t,1,2012,Jameer Nelson,JJ Redick,Glen Davis,Arron Afflalo,Josh McRoberts,E'Twaun Moore,1610612743,Ty Lawson,Andre Iguodala,Danilo Gallinari,Kosta Koufos,Corey Brewer,Andre Miller,0.5555555555555556
6073,21600849,1610612738,1610612741,1.7692307692307692,2.1,t,1,2016,Jimmy Butler,Doug McDermott,Jerian Grant,Taj Gibson,Robin Lopez,Bobby Portis,1610612738,Isaiah Thomas,Jae Crowder,Marcus Smart,Kelly Olynyk,Al Horford,Terry Rozier,1.0
5025,20800474,1610612745,1610612761,1.5,2.7,t,1,2008,Chris Bosh,Andrea Bargnani,Anthony Parker,Joey Graham,Jamario Moon,Jason Kapono,1610612745,Luis Scola,Tracy McGrady,Yao Ming,Rafer Alston,Metta World Peace,Carl Landry,0.1111111111111111
417,21400058,1610612753,1610612755,1.7142857142857144,2.2,t,0,2014,Tony Wroten,Hollis Thompson,Brandon Davies,KJ McDaniels,Luc Mbah a Moute,Henry Sims,1610612753,Channing Frye,Tobias Harris,Nikola Vucevic,Evan Fournier,Elfrid Payton,Luke Ridnour,0.7777777777777778
3074,20801013,1610612743,1610612763,1.3636363636363638,3.35,t,0,2008,Rudy Gay,O.J. Mayo,Mike Conley,Darrell Arthur,Marc Gasol,Hakim Warrick,1610612743,Chauncey Billups,Nene,Carmelo Anthony,JR Smith,Renaldo Balkman,Kenyon Martin,0.1111111111111111
6722,21400676,1610612739,1610612765,1.2222222222222223,4.25,t,0,2014,D.J. Augustin,Andre Drummond,Greg Monroe,Anthony Tolliver,Kentavious Caldwell-Pope,Jodie Meeks,1610612739,Kyrie Irving,LeBron James,JR Smith,Kevin Love,Tristan Thompson,Timofey Mozgov,0.7777777777777778
3327,21000183,1610612753,1610612754,1.4545454545454546,2.8,t,0,2010,Danny Granger,T.J. Ford,Mike Dunleavy,Brandon Rush,Roy Hibbert,James Posey,1610612753,Dwight Howard,Rashard Lewis,Vince Carter,Jameer Nelson,Mickael Pietrus,Brandon Bass,0.3333333333333333
3267,20901022,1610612739,1610612741,1.1538461538461537,5.25,t,0,2009,Kirk Hinrich,Taj Gibson,James Johnson,Brad Miller,Flip Murray,Jannero Pargo,1610612739,LeBron James,Anderson Varejao,Delonte West,Mo Williams,Antawn Jamison,Anthony Parker,0.2222222222222222
149,21200827,1610612754,1610612765,1.4761904761904763,2.75,t,0,2012,Greg Monroe,Rodney Stuckey,Jose Calderon,Kyle Singler,Khris Middleton,Charlie Villanueva,1610612754,Paul George,George Hill,David West,Ian Mahinmi,Lance Stephenson,Roy Hibbert,0.5555555555555556
437,21400155,1610612747,1610612737,4.1,1.2380952380952381,t,0,2014,Kyle Korver,Paul Millsap,Jeff Teague,Thabo Sefolosha,Al Horford,Shelvin Mack,1610612747,Kobe Bryant,Wesley Johnson,Jordan Hill,Jeremy Lin,Carlos Boozer,Nick Young,0.7777777777777778
5945,21600340,1610612737,1610612749,2.3,1.6666666666666665,t,0,2016,Jabari Parker,Tony Snell,Malcolm Brogdon,Matthew Dellavedova,John Henson,Giannis Antetokounmpo,1610612737,Dennis Schroder,Paul Millsap,Kyle Korver,Tim Hardaway Jr.,Thabo Sefolosha,Dwight Howard,1.0
7037,20700738,1610612746,1610612755,3.3,1.3703703703703702,t,1,2007,Andre Iguodala,Andre Miller,Samuel Dalembert,Thaddeus Young,Willie Green,Lou Williams,1610612746,Corey Maggette,Chris Kaman,Al Thornton,Cuttino Mobley,Sam Cassell,Brevin Knight,0.0
1491,21100287,1610612752,1610612745,3.45,1.3448275862068966,t,1,2011,Courtney Lee,Chandler Parsons,Kyle Lowry,Goran Dragic,Chase Budinger,Luis Scola,1610612752,Amar'e Stoudemire,Tyson Chandler,Iman Shumpert,Toney Douglas,Henry Walker,Jeremy Lin,0.4444444444444444
2304,21300326,1610612742,1610612744,3.0,1.4166666666666667,t,1,2013,Harrison Barnes,Stephen Curry,David Lee,Andrew Bogut,Klay Thompson,Draymond Green,1610612742,Monta Ellis,Shawn Marion,Dirk Nowitzki,Jose Calderon,Samuel Dalembert,Vince Carter,0.6666666666666666
5590,21001211,1610612750,1610612756,4.5,1.2,t,1,2010,Channing Frye,Jared Dudley,Marcin Gortat,Steve Nash,Grant Hill,Josh Childress,1610612750,Luke Ridnour,Anthony Tolliver,Michael Beasley,Martell Webster,Anthony Randolph,Wesley Johnson,0.3333333333333333
6250,21200437,1610612740,1610612766,1.6451612903225805,2.35,t,0,2012,Kemba Walker,Ramon Sessions,Gerald Henderson,Hakim Warrick,Michael Kidd-Gilchrist,Bismack Biyombo,1610612740,Greivis Vasquez,Anthony Davis,Ryan Anderson,Robin Lopez,Eric Gordon,Roger Mason Jr.,0.5555555555555556
2317,21300399,1610612760,1610612759,2.3,1.6666666666666665,t,0,2013,Marco Belinelli,Tim Duncan,Danny Green,Tony Parker,Boris Diaw,Manu Ginobili,1610612760,Kevin Durant,Russell Westbrook,Serge Ibaka,Reggie Jackson,Thabo Sefolosha,Nick Collison,0.6666666666666666
5960,21600415,1610612737,1610612760,2.35,1.6451612903225805,t,0,2016,Andre Roberson,Russell Westbrook,Steven Adams,Jerami Grant,Semaj Christon,Anthony Morrow,1610612737,Dennis Schroder,Kent Bazemore,Paul Millsap,Kyle Korver,Thabo Sefolosha,Tim Hardaway Jr.,1.0
7159,20800255,1610612747,1610612754,1.1818181818181819,4.75,t,1,2008,Danny Granger,Troy Murphy,T.J. Ford,Marquis Daniels,Rasho Nesterovic,Jarrett Jack,1610612747,Kobe Bryant,Pau Gasol,Derek Fisher,Andrew Bynum,Lamar Odom,Trevor Ariza,0.1111111111111111
1895,21600688,1610612752,1610612742,2.2,1.7142857142857144,t,1,2016,Harrison Barnes,Seth Curry,Dorian Finney-Smith,Dirk Nowitzki,Pierre Jackson,Devin Harris,1610612752,Carmelo Anthony,Courtney Lee,Derrick Rose,Willy Hernangomez,Kristaps Porzingis,Brandon Jennings,1.0
416,21400049,1610612749,1610612754,2.55,1.5714285714285714,t,0,2014,Roy Hibbert,Donald Sloan,CJ Miles,Solomon Hill,Lavoy Allen,Chris Copeland,1610612749,Brandon Knight,Jabari Parker,Jared Dudley,Ersan Ilyasova,Larry Sanders,O.J. Mayo,0.7777777777777778
2680,21500233,1610612737,1610612763,2.35,1.6451612903225805,t,0,2015,Mike Conley,Marc Gasol,Jeff Green,JaMychal Green,Matt Barnes,Courtney Lee,1610612737,Paul Millsap,Kyle Korver,Al Horford,Jeff Teague,Lamar Patterson,Kent Bazemore,0.8888888888888888
1326,21000461,1610612757,1610612743,3.65,1.303030303030303,t,1,2010,Arron Afflalo,JR Smith,Chauncey Billups,Nene,Chris Andersen,Ty Lawson,1610612757,LaMarcus Aldridge,Nicolas Batum,Dante Cunningham,Wesley Matthews,Andre Miller,Rudy Fernandez,0.3333333333333333
4490,21400163,1610612742,1610612764,1.6666666666666665,2.3,t,0,2014,John Wall,Nene,Marcin Gortat,Paul Pierce,Bradley Beal,Otto Porter Jr.,1610612742,Monta Ellis,Chandler Parsons,Tyson Chandler,Dirk Nowitzki,Jameer Nelson,Brandan Wright,0.7777777777777778
5301,20900766,1610612742,1610612743,3.5,1.3333333333333333,t,1,2009,Carmelo Anthony,Chauncey Billups,Nene,Chris Andersen,JR Smith,Malik Allen,1610612742,Dirk Nowitzki,Josh Howard,Jason Kidd,Jason Terry,Drew Gooden,James Singleton,0.2222222222222222
1725,21501129,1610612742,1610612765,2.9,1.434782608695652,t,0,2015,Kentavious Caldwell-Pope,Marcus Morris,Tobias Harris,Andre Drummond,Reggie Jackson,Steve Blake,1610612742,Wesley Matthews,Dirk Nowitzki,J.J. Barea,Justin Anderson,Devin Harris,Salah Mejri,0.8888888888888888
7850,21100775,1610612751,1610612758,3.3,1.3703703703703702,t,0,2011,Tyreke Evans,Marcus Thornton,Jason Thompson,DeMarcus Cousins,Isaiah Thomas,Terrence Williams,1610612751,Kris Humphries,Gerald Wallace,Deron Williams,Anthony Morrow,Gerald Green,Jordan Williams,0.4444444444444444
5910,21600178,1610612751,1610612760,5.0,1.1666666666666667,t,1,2016,Victor Oladipo,Russell Westbrook,Steven Adams,Andre Roberson,Domantas Sabonis,Alex Abrines,1610612751,Rondae Hollis-Jefferson,Brook Lopez,Bojan Bogdanovic,Trevor Booker,Justin Hamilton,Anthony Bennett,1.0
3173,20900426,1610612739,1610612747,3.2,1.3846153846153846,t,0,2009,Kobe Bryant,Pau Gasol,Derek Fisher,Metta World Peace,Lamar Odom,Andrew Bynum,1610612739,LeBron James,Mo Williams,Anderson Varejao,Zydrunas Ilgauskas,Anthony Parker,Jamario Moon,0.2222222222222222
7333,20900081,1610612760,1610612745,3.3,1.3703703703703702,t,1,2009,Trevor Ariza,Shane Battier,Aaron Brooks,Luis Scola,Carl Landry,Chuck Hayes,1610612760,Kevin Durant,Russell Westbrook,Jeff Green,Thabo Sefolosha,Nick Collison,Nenad Krstic,0.2222222222222222
776,20700621,1610612758,1610612746,1.6666666666666665,2.3,t,1,2007,Corey Maggette,Chris Kaman,Al Thornton,Sam Cassell,Cuttino Mobley,Tim Thomas,1610612758,Mike Bibby,Brad Miller,Metta World Peace,Kevin Martin,Mikki Moore,Francisco Garcia,0.0
6823,21500175,1610612758,1610612748,5.0,1.1666666666666667,t,1,2015,Chris Bosh,Goran Dragic,Dwyane Wade,Luol Deng,Justise Winslow,Tyler Johnson,1610612758,Rajon Rondo,Omri Casspi,Ben McLemore,Marco Belinelli,Rudy Gay,Kosta Koufos,0.8888888888888888
5294,20900735,1610612741,1610612737,4.2,1.2272727272727273,t,1,2009,Al Horford,Josh Smith,Joe Johnson,Mike Bibby,Jamal Crawford,Marvin Williams,1610612741,Derrick Rose,Brad Miller,Kirk Hinrich,Luol Deng,Taj Gibson,John Salmons,0.2222222222222222
4784,20700165,1610612739,1610612750,1.4761904761904763,2.75,t,0,2007,Al Jefferson,Greg Buckner,Antoine Walker,Marko Jaric,Rashad McCants,Ryan Gomes,1610612739,LeBron James,Drew Gooden,Daniel Gibson,Zydrunas Ilgauskas,Dwayne Jones,Devin Brown,0.0
5875,21600050,1610612752,1610612765,2.5,1.5882352941176472,t,1,2016,Tobias Harris,Andre Drummond,Kentavious Caldwell-Pope,Marcus Morris,Ish Smith,Jon Leuer,1610612752,Carmelo Anthony,Derrick Rose,Joakim Noah,Kristaps Porzingis,Courtney Lee,Lance Thomas,1.0
6162,21601186,1610612760,1610612756,1.1666666666666667,5.0,t,1,2016,Tyler Ulis,Devin Booker,Jared Dudley,TJ Warren,Alan Williams,Alex Len,1610612760,Doug McDermott,Russell Westbrook,Steven Adams,Victor Oladipo,Enes Kanter,Jerami Grant,1.0
6590,21301126,1610612747,1610612758,3.75,1.2857142857142856,t,1,2013,Ray McCallum,Ben McLemore,Rudy Gay,Travis Outlaw,Jason Thompson,DeMarcus Cousins,1610612747,Jodie Meeks,Kendall Marshall,Kent Bazemore,Nick Young,Jordan Hill,Ryan Kelly,0.6666666666666666
2384,21300762,1610612758,1610612764,2.8,1.4545454545454546,t,1,2013,Trevor Ariza,John Wall,Nene,Bradley Beal,Marcin Gortat,Martell Webster,1610612758,Isaiah Thomas,DeMarcus Cousins,Rudy Gay,Jason Thompson,Ben McLemore,Marcus Thornton,0.6666666666666666
7425,20900635,1610612741,1610612756,3.55,1.3225806451612903,t,0,2009,Amar'e Stoudemire,Steve Nash,Jason Richardson,Grant Hill,Channing Frye,Robin Lopez,1610612741,Derrick Rose,Luol Deng,Kirk Hinrich,Taj Gibson,John Salmons,Joakim Noah,0.2222222222222222
5561,21001051,1610612741,1610612737,1.5,2.7,t,0,2010,Joe Johnson,Al Horford,Kirk Hinrich,Josh Smith,Jamal Crawford,Marvin Williams,1610612741,Luol Deng,Derrick Rose,Joakim Noah,Carlos Boozer,Keith Bogans,Taj Gibson,0.3333333333333333
1635,21500705,1610612766,1610612757,2.85,1.4444444444444444,t,1,2015,Damian Lillard,CJ McCollum,Allen Crabbe,Al-Farouq Aminu,Mason Plumlee,Gerald Henderson,1610612766,Nicolas Batum,Marvin Williams,Michael Kidd-Gilchrist,Spencer Hawes,Kemba Walker,Brian Roberts,0.8888888888888888
851,20701096,1610612742,1610612744,2.9,1.434782608695652,t,1,2007,Kelenna Azubuike,Stephen Jackson,Monta Ellis,Baron Davis,Andris Biedrins,Al Harrington,1610612742,Jason Terry,Jason Kidd,Josh Howard,Malik Allen,Brandon Bass,Devean George,0.0
667,21500261,1610612757,1610612746,3.6,1.3125,t,1,2015,DeAndre Jordan,Blake Griffin,JJ Redick,Austin Rivers,Chris Paul,Luc Mbah a Moute,1610612757,CJ McCollum,Al-Farouq Aminu,Maurice Harkless,Mason Plumlee,Ed Davis,Meyers Leonard,0.8888888888888888
4681,21500055,1610612737,1610612748,2.55,1.5714285714285714,t,0,2015,Chris Bosh,Goran Dragic,Hassan Whiteside,Dwyane Wade,Luol Deng,Justise Winslow,1610612737,Paul Millsap,Kyle Korver,Jeff Teague,Al Horford,Kent Bazemore,Tiago Splitter,0.8888888888888888
4849,20700657,1610612765,1610612754,1.2857142857142856,3.75,t,0,2007,Mike Dunleavy,Danny Granger,Jeff Foster,Travis Diener,Troy Murphy,Kareem Rush,1610612765,Richard Hamilton,Chauncey Billups,Rasheed Wallace,Tayshaun Prince,Antonio McDyess,Jason Maxiell,0.0
7542,21000159,1610612761,1610612755,2.35,1.6451612903225805,t,0,2010,Evan Turner,Elton Brand,Jrue Holiday,Andres Nocioni,Thaddeus Young,Tony Battie,1610612761,Sonny Weems,Andrea Bargnani,DeMar DeRozan,Reggie Evans,Jose Calderon,Jarrett Jack,0.3333333333333333
760,20700488,1610612740,1610612756,4.25,1.2222222222222223,t,0,2007,Leandro Barbosa,Grant Hill,Amar'e Stoudemire,Shawn Marion,Steve Nash,Boris Diaw,1610612740,Chris Paul,Peja Stojakovic,Morris Peterson,Tyson Chandler,Jannero Pargo,Bobby Jackson,0.0
6078,21600868,1610612755,1610612752,2.95,1.425531914893617,t,1,2016,Carmelo Anthony,Lance Thomas,Derrick Rose,Kyle O'Quinn,Courtney Lee,Justin Holiday,1610612755,Dario Saric,Robert Covington,T.J. McConnell,Gerald Henderson,Jahlil Okafor,Nik Stauskas,1.0
6210,21200237,1610612762,1610612745,3.2,1.3846153846153846,t,1,2012,Chandler Parsons,James Harden,Patrick Patterson,Jeremy Lin,Omer Asik,Carlos Delfino,1610612762,Al Jefferson,Paul Millsap,Mo Williams,Randy Foye,Gordon Hayward,DeMarre Carroll,0.5555555555555556
3861,21600311,1610612738,1610612745,2.9,1.434782608695652,t,1,2016,James Harden,Trevor Ariza,Patrick Beverley,Eric Gordon,Ryan Anderson,Clint Capela,1610612738,Jae Crowder,Avery Bradley,Al Horford,Isaiah Thomas,Marcus Smart,Jonas Jerebko,1.0
4591,21400701,1610612746,1610612740,1.2857142857142856,3.75,t,1,2014,Eric Gordon,Tyreke Evans,Ryan Anderson,Dante Cunningham,Omer Asik,Alexis Ajinca,1610612746,Chris Paul,Blake Griffin,DeAndre Jordan,Matt Barnes,JJ Redick,Jamal Crawford,0.7777777777777778
7682,21001027,1610612755,1610612758,1.526315789473684,2.65,t,0,2010,DeMarcus Cousins,Marcus Thornton,Beno Udrih,Samuel Dalembert,Omri Casspi,Francisco Garcia,1610612755,Jodie Meeks,Jrue Holiday,Andre Iguodala,Elton Brand,Spencer Hawes,Evan Turner,0.3333333333333333
4341,21300320,1610612760,1610612763,1.3846153846153846,3.2,t,0,2013,Mike Conley,Jon Leuer,Zach Randolph,Kosta Koufos,Mike Miller,Tayshaun Prince,1610612760,Kevin Durant,Serge Ibaka,Jeremy Lamb,Russell Westbrook,Reggie Jackson,Andre Roberson,0.6666666666666666
7780,21100417,1610612762,1610612740,1.4761904761904763,2.75,t,1,2011,Chris Kaman,Greivis Vasquez,Gustavo Ayon,Marco Belinelli,Trevor Ariza,Al-Farouq Aminu,1610612762,Gordon Hayward,Earl Watson,Derrick Favors,Al Jefferson,Paul Millsap,Enes Kanter,0.4444444444444444
6159,21601169,1610612739,1610612738,2.45,1.606060606060606,t,0,2016,Avery Bradley,Isaiah Thomas,Jae Crowder,Al Horford,Marcus Smart,Jaylen Brown,1610612739,LeBron James,Kyrie Irving,Kevin Love,JR Smith,Iman Shumpert,Kyle Korver,1.0
4146,21200307,1610612764,1610612740,2.9,1.434782608695652,t,0,2012,Ryan Anderson,Austin Rivers,Greivis Vasquez,Al-Farouq Aminu,Anthony Davis,Robin Lopez,1610612764,Jordan Crawford,Bradley Beal,Chris Singleton,Cartier Martin,Emeka Okafor,Nene,0.5555555555555556
1398,21001008,1610612756,1610612740,2.75,1.4761904761904763,t,1,2010,Trevor Ariza,Emeka Okafor,Chris Paul,Willie Green,David West,Carl Landry,1610612756,Marcin Gortat,Vince Carter,Steve Nash,Jared Dudley,Grant Hill,Hakim Warrick,0.3333333333333333
1265,21000045,1610612761,1610612758,3.0,1.4166666666666667,t,1,2010,Tyreke Evans,Omri Casspi,Carl Landry,Beno Udrih,Luther Head,Samuel Dalembert,1610612761,Andrea Bargnani,Linas Kleiza,Reggie Evans,DeMar DeRozan,Jose Calderon,Jarrett Jack,0.3333333333333333
651,21500135,1610612747,1610612742,3.65,1.303030303030303,t,1,2015,Deron Williams,Zaza Pachulia,Wesley Matthews,Dirk Nowitzki,Devin Harris,Raymond Felton,1610612747,Kobe Bryant,Jordan Clarkson,Roy Hibbert,Julius Randle,Lou Williams,D'Angelo Russell,0.8888888888888888
4761,20700013,1610612745,1610612762,2.4,1.625,t,0,2007,Carlos Boozer,Deron Williams,Andrei Kirilenko,Mehmet Okur,Ronnie Brewer,Paul Millsap,1610612745,Tracy McGrady,Shane Battier,Chuck Hayes,Luis Scola,Yao Ming,Mike James,0.0
6819,21500164,1610612761,1610612744,4.75,1.1818181818181819,t,1,2015,Stephen Curry,Draymond Green,Klay Thompson,Andre Iguodala,Harrison Barnes,Festus Ezeli,1610612761,Kyle Lowry,DeMar DeRozan,DeMarre Carroll,Jonas Valanciunas,Luis Scola,Cory Joseph,0.8888888888888888
7483,20900969,1610612752,1610612763,3.65,1.303030303030303,t,1,2009,Rudy Gay,O.J. Mayo,Zach Randolph,Mike Conley,Marc Gasol,Sam Young,1610612752,David Lee,Danilo Gallinari,Henry Walker,Wilson Chandler,Al Harrington,Toney Douglas,0.2222222222222222
6587,21301111,1610612745,1610612751,2.4,1.625,t,1,2013,Deron Williams,Joe Johnson,Shaun Livingston,Mason Plumlee,Alan Anderson,Mirza Teletovic,1610612745,Chandler Parsons,James Harden,Omer Asik,Jeremy Lin,Francisco Garcia,Isaiah Canaan,0.6666666666666666
1923,21600788,1610612756,1610612763,3.75,1.2857142857142856,t,1,2016,Marc Gasol,Mike Conley,JaMychal Green,Tony Allen,Toney Douglas,Chandler Parsons,1610612756,Devin Booker,PJ Tucker,Alex Len,Brandon Knight,Eric Bledsoe,Marquese Chriss,1.0
636,21500051,1610612763,1610612744,4.75,1.1818181818181819,t,1,2015,Stephen Curry,Draymond Green,Klay Thompson,Andre Iguodala,Festus Ezeli,Harrison Barnes,1610612763,Marc Gasol,Matt Barnes,Mike Conley,Courtney Lee,JaMychal Green,Brandan Wright,0.8888888888888888
1572,21100794,1610612755,1610612748,3.6,1.3125,t,1,2011,LeBron James,Chris Bosh,Mario Chalmers,Shane Battier,Udonis Haslem,Ronny Turiaf,1610612755,Evan Turner,Spencer Hawes,Jrue Holiday,Thaddeus Young,Elton Brand,Lou Williams,0.4444444444444444
1345,21000628,1610612746,1610612757,2.2,1.7142857142857144,t,1,2010,Wesley Matthews,LaMarcus Aldridge,Andre Miller,Nicolas Batum,Rudy Fernandez,Joel Przybilla,1610612746,Blake Griffin,Eric Gordon,Baron Davis,Ryan Gomes,DeAndre Jordan,Randy Foye,0.3333333333333333
393,21301161,1610612745,1610612747,1.1818181818181819,4.75,t,0,2013,Wesley Johnson,Jodie Meeks,Ryan Kelly,Jordan Farmar,Jordan Hill,Nick Young,1610612745,Terrence Jones,James Harden,Chandler Parsons,Isaiah Canaan,Jeremy Lin,Donatas Motiejunas,0.6666666666666666
2414,21300975,1610612756,1610612738,1.526315789473684,2.65,t,0,2013,Jeff Green,Rajon Rondo,Kelly Olynyk,Chris Johnson,Kris Humphries,Brandon Bass,1610612756,PJ Tucker,Goran Dragic,Channing Frye,Eric Bledsoe,Markieff Morris,Miles Plumlee,0.6666666666666666
1327,21000466,1610612743,1610612750,2.3,1.6666666666666665,t,0,2010,Kevin Love,Michael Beasley,Luke Ridnour,Wesley Johnson,Martell Webster,Nikola Pekovic,1610612743,Arron Afflalo,Chauncey Billups,Ty Lawson,JR Smith,Chris Andersen,Melvin Ely,0.3333333333333333
7824,21100651,1610612738,1610612758,1.5714285714285714,2.55,t,1,2011,Marcus Thornton,John Salmons,Jason Thompson,Isaiah Thomas,DeMarcus Cousins,Travis Outlaw,1610612738,Paul Pierce,Rajon Rondo,Ray Allen,Brandon Bass,Kevin Garnett,Greg Stiemsma,0.4444444444444444
5071,20800667,1610612749,1610612754,3.1,1.4,t,1,2008,Jarrett Jack,T.J. Ford,Troy Murphy,Marquis Daniels,Mike Dunleavy,Jeff Foster,1610612749,Charlie Villanueva,Ramon Sessions,Richard Jefferson,Luke Ridnour,Luc Mbah a Moute,Charlie Bell,0.1111111111111111
6061,21600803,1610612744,1610612763,1.2702702702702702,3.85,t,0,2016,Marc Gasol,Mike Conley,James Ennis III,Tony Allen,Zach Randolph,JaMychal Green,1610612744,Draymond Green,Klay Thompson,Stephen Curry,Kevin Durant,Andre Iguodala,JaVale McGee,1.0
6251,21200438,1610612754,1610612737,2.3,1.6666666666666665,t,1,2012,Jeff Teague,Lou Williams,Zaza Pachulia,Al Horford,Kyle Korver,John Jenkins,1610612754,Paul George,George Hill,David West,Lance Stephenson,Gerald Green,Tyler Hansbrough,0.5555555555555556
180,21201059,1610612753,1610612766,2.3,1.6666666666666665,t,1,2012,Kemba Walker,Gerald Henderson,Bismack Biyombo,Josh McRoberts,Michael Kidd-Gilchrist,Ben Gordon,1610612753,Tobias Harris,Maurice Harkless,Jameer Nelson,Kyle O'Quinn,DeQuan Jones,Beno Udrih,0.5555555555555556
3048,20800826,1610612760,1610612744,3.8,1.2777777777777777,t,1,2008,Stephen Jackson,Jamal Crawford,Monta Ellis,Ronny Turiaf,Corey Maggette,C.J. Watson,1610612760,Jeff Green,Kevin Durant,Russell Westbrook,Kyle Weaver,Nick Collison,Thabo Sefolosha,0.1111111111111111
4847,20700626,1610612763,1610612764,4.25,1.2222222222222223,t,1,2007,Caron Butler,DeShawn Stevenson,Antawn Jamison,Brendan Haywood,Antonio Daniels,Roger Mason Jr.,1610612763,Mike Miller,Kyle Lowry,Darko Milicic,Juan Carlos Navarro,Rudy Gay,Hakim Warrick,0.0
1679,21500899,1610612757,1610612738,2.9,1.434782608695652,t,1,2015,Marcus Smart,Isaiah Thomas,Avery Bradley,Jae Crowder,Evan Turner,Jared Sullinger,1610612757,CJ McCollum,Damian Lillard,Allen Crabbe,Mason Plumlee,Maurice Harkless,Noah Vonleh,0.8888888888888888
1328,21000467,1610612747,1610612740,1.606060606060606,2.45,t,0,2010,Chris Paul,Marco Belinelli,Emeka Okafor,David West,Trevor Ariza,Quincy Pondexter,1610612747,Pau Gasol,Derek Fisher,Lamar Odom,Andrew Bynum,Metta World Peace,Kobe Bryant,0.3333333333333333
4531,21400338,1610612748,1610612762,2.25,1.6896551724137931,t,0,2014,Enes Kanter,Gordon Hayward,Trey Burke,Alec Burks,Rudy Gobert,Rodney Hood,1610612748,Chris Bosh,Dwyane Wade,Luol Deng,Justin Hamilton,Norris Cole,Mario Chalmers,0.7777777777777778
4104,21200060,1610612753,1610612750,3.0,1.4166666666666667,t,1,2012,Andrei Kirilenko,Luke Ridnour,Derrick Williams,Brandon Roy,Nikola Pekovic,Greg Stiemsma,1610612753,E'Twaun Moore,Arron Afflalo,Andrew Nicholson,Josh McRoberts,Maurice Harkless,JJ Redick,0.5555555555555556
5989,21600496,1610612746,1610612745,5.25,1.1538461538461537,t,1,2016,Trevor Ariza,James Harden,Patrick Beverley,Montrezl Harrell,Eric Gordon,Ryan Anderson,1610612746,Raymond Felton,DeAndre Jordan,Jamal Crawford,Luc Mbah a Moute,Alan Anderson,JJ Redick,1.0
109,21200592,1610612760,1610612742,1.4,3.1,t,0,2012,O.J. Mayo,Dirk Nowitzki,Elton Brand,Vince Carter,Darren Collison,Shawn Marion,1610612760,Kevin Durant,Serge Ibaka,Russell Westbrook,Kevin Martin,Kendrick Perkins,Thabo Sefolosha,0.5555555555555556
